zstumgoren/gaspcontribs,Python,0.000000,1.000000,0.000000,False,0.203518,0.000000,0.000000,False,dormant
chibber/Ohjelmoinnin-harjoitusty-,Java,0.000000,0.875000,0.000000,False,0.141932,0.000000,0.000000,False,dormant
ferraguti/WSEDT,Java,40.000000,0.684685,0.000000,False,0.156777,0.000000,0.000000,True,dormant
fogle/Sample-Rails-Application,Ruby,0.000000,0.321429,0.000000,False,0.344549,0.000000,0.000000,False,dormant
monofuel/lab-6,Java,0.000000,0.600000,0.000000,False,0.191023,0.000000,0.000000,False,dormant
tehsven/BeerFinder,Java,0.000000,0.933333,0.000000,False,0.081206,0.000000,0.000000,False,dormant
d4nshields/CakePHP-Icing,PHP,20.000000,0.513514,0.000000,False,0.263223,0.000000,0.000000,True,dormant
BanTheRewind/Cinder-Emotiv,C++,0.000000,1.000000,0.000000,False,0.353659,0.000000,0.000000,False,dormant
corix010/cancan_test,Ruby,0.000000,0.240741,0.000000,False,0.198525,0.000000,0.000000,False,dormant
yangsquared/HyperThing,Python,0.000000,0.500000,0.000000,False,0.069738,0.000000,0.000000,False,dormant
platform45/easy_roles,Ruby,0.000000,0.363636,0.000000,False,0.023511,0.000000,0.000000,False,dormant
kostya521/Java,Java,0.000000,1.000000,0.000000,False,0.233447,0.000000,0.000000,False,dormant
eklitzke/thread-bench,C++,0.000000,0.000000,0.000000,False,0.045455,0.000000,0.000000,False,dormant
ChristofferJon/pacmanhorror,C,0.000000,0.485714,0.000000,False,0.222752,0.000000,0.000000,False,dormant
dashmin/dashmin-heroku,Ruby,0.000000,0.000000,0.000000,False,0.000000,0.000000,0.000000,False,dormant
eashwar4/DocumentEngineering,C#,0.000000,0.555556,0.000000,False,0.099123,0.000000,0.000000,False,dormant
kunaldes/autoboss,Java,0.000000,1.000000,0.000000,False,0.100927,0.000000,0.000000,False,dormant
reconbot/wp-stripe-advanced,PHP,0.000000,0.914286,0.000000,False,0.091591,0.000000,0.000000,False,dormant
cedrick/singtel-sales-tracker,PHP,0.000000,0.777108,0.000000,False,0.280981,0.000000,0.000000,False,dormant
lexs/APK,Java,0.000000,0.875000,0.000000,False,0.025132,0.000000,0.000000,False,dormant
CraftHUD/CraftHUD,Java,40.000000,0.944444,0.000000,False,0.203077,0.000000,0.000000,True,dormant
dintskirveli/EncoderRing,Java,0.000000,1.000000,0.000000,False,0.122353,0.000000,0.000000,False,dormant
drgnrave/Dominion-Planner,Python,0.000000,0.826923,0.000000,False,0.022715,0.000000,0.000000,False,dormant
fcdsilva/DimStore,Ruby,0.000000,0.243902,0.000000,False,0.297853,0.000000,0.000000,False,dormant
imaveek/SensorFly,C++,40.000000,0.831461,0.000000,False,0.285362,0.000000,0.000000,True,dormant
EvilRenegade/Gauge-Support,PHP,20.000000,0.250000,0.000000,False,0.204738,0.000000,0.000000,True,dormant
piyush-nimbalkar/github-mobile,Ruby,0.000000,0.428571,0.000000,False,0.547558,0.000000,0.000000,False,dormant
pantaloons/Sudoken,Java,0.000000,1.000000,0.000000,False,0.287396,0.000000,0.000000,False,dormant
jarikos/OHTU-vko3,Java,0.000000,1.000000,0.000000,False,0.037037,0.000000,0.000000,False,dormant
LightInMotion/libusb,C,40.000000,0.740741,0.000000,False,0.280316,0.000000,0.000000,True,dormant
